Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/335570      Typetostring_58017 [415]
                0.00    0.00       3/335570      Parsesymbol_47253 [137]
                0.00    0.00       4/335570      Matchunderscorechars_45478 [665]
                0.00    0.00      12/335570      Normalize_13037 [638]
                0.00    0.00      22/335570      Parseword_130052 [640]
                0.00    0.00      30/335570      Processspecificnote_42149 [604]
                0.00    0.00      31/335570      Parseassignment_46195 [394]
                0.00    0.00      32/335570      Next_130025 [615]
                0.00    0.00     964/335570      Getescapedchar_45629 [519]
                0.00    0.00    2030/335570      HEX25_13217 [455]
                0.00    0.00    8228/335570      Getnumber_45543 [314]
                0.00    0.00   10310/335570      Makecstring_103010 [58]
                0.00    0.00   62493/335570      Getstring_45648 [313]
                0.00    0.00   70127/335570      Mangle_104255 [241]
                0.00    0.00  181283/335570      Scancomment_45734 [232]
[228]    0.2    0.00    0.01  335570         addChar [228]
                0.00    0.01   27065/865351      Growobj_6406 [31]
-----------------------------------------------
                                   1             Genobjectinfo_105610 <cycle 3> [350]
                                  11             Gentypeinfo_105302 <cycle 3> [242]
                                  11             Genarrayinfo_105728 <cycle 3> [801]
                                 296             Gentypeinfoaux_105376 <cycle 3> [471]
[229]    0.2    0.00    0.01     319         Gentypeinfoauxbase_105333 <cycle 3> [229]
                0.00    0.00     933/119355      Appf_30076 [19]
                0.00    0.00     319/319         Allocmemti_105322 [291]
                0.00    0.00     614/87558       Torope_30054 [70]
                0.00    0.00     319/893         Canformacycle_58110 [339]
                0.00    0.00     319/70355       Torope_30048 [89]
                0.00    0.00     319/5308        Containsgarbagecollectedref_58104 [283]
                0.00    0.00     319/728         Typetostring_58017 [415]
                0.00    0.00     277/1192015     copyString [27]
                0.00    0.00     933/5372235     unsureAsgnRef [71]
                                 319             Gettypedesc_105262 <cycle 3> [158]
-----------------------------------------------
                0.00    0.01    5880/5880        Generatetypeinstance_82615 [186]
[230]    0.2    0.00    0.01    5880         Copyidtable_33316 [230]
                0.00    0.00   47040/665142      Genericassignaux_10898 <cycle 14> [187]
                0.00    0.00   47040/665142      genericAssign <cycle 14> [119]
                0.00    0.00    5880/1377940     newSeq [23]
                0.00    0.00    5880/5372235     unsureAsgnRef [71]
-----------------------------------------------
                                4264             Semexpr_81073 <cycle 1> [108]
[231]    0.2    0.00    0.01    4264         Semarrayaccess_89410 <cycle 1> [231]
                0.00    0.00    4264/222848      Paramtypesmatch_83294 [34]
                0.00    0.00    4264/254319      Initidtable_33272 [67]
                0.00    0.00     201/24553       Implicitconv_83243 [62]
                0.00    0.00    4264/382014      asgnRef [140]
                0.00    0.00   12792/5372235     unsureAsgnRef [71]
                0.00    0.00    4264/1470749     Sonslen_33321 [107]
                0.00    0.00    4264/115785      Checkminsonslen_67099 [282]
                0.00    0.00    7154/4088565     Addzct_4640 [149]
                0.00    0.00      45/722502      Addson_33341 [32]
                0.00    0.00      45/18229       Newnodeit_33259 [249]
                0.00    0.00    3715/20177       Getsystype_62008 [602]
                0.00    0.00    4264/19872       Skipptrsgeneric_58095 [696]
                0.00    0.00    4264/12722       Elemtype_58098 [704]
                                4264             Semexprwithtype_81080 <cycle 1> [310]
                                4264             Semexpr_81073 <cycle 1> [108]
-----------------------------------------------
                0.00    0.00       1/2809        Lowestexpraux_47406 <cycle 12> [154]
                0.00    0.00       1/2809        Parsefor_47552 <cycle 11> [251]
                0.00    0.00       1/2809        Evalppif_46046 [531]
                0.00    0.00       2/2809        Parsewhile_47520 <cycle 11> [258]
                0.00    0.00       3/2809        Parseimportstmt_47472 [346]
                0.00    0.00       3/2809        Parseblock_47570 <cycle 11> [550]
                0.00    0.00       4/2809        Parseparamlist_47241 <cycle 12> [221]
                0.00    0.00       4/2809        Jumptodirective_46097 [482]
                0.00    0.00       4/2809        Parseassignment_46195 [394]
                0.00    0.00       5/2809        Parsegenericparamlist_47665 [431]
                0.00    0.00       5/2809        Readconfigfile_46223 [387]
                0.00    0.00      12/2809        Parsebreakorcontinue_47506 [402]
                0.00    0.00      12/2809        Parsecase_47525 <cycle 11> [123]
                0.00    0.00      14/2809        Exprcoloneqexprlist_47335 <cycle 12> [302]
                0.00    0.00      17/2809        Parsetypedesck_47284 <cycle 12> [436]
                0.00    0.00      23/2809        Parsepragma_47444 <cycle 12> [308]
                0.00    0.00      28/2809        Parseiforwhen_47512 <cycle 11> [112]
                0.00    0.00      29/2809        Parsereturnorraise_47494 [284]
                0.00    0.00      29/2809        Parserecordorobject_47742 [254]
                0.00    0.00      30/2809        Namedtypeorexprlist_47295 <cycle 12> [220]
                0.00    0.00      45/2809        Parsefile_47007 [69]
                0.00    0.00      46/2809        Parsesection_47693 [100]
                0.00    0.00      60/2809        Processmodule_65035 <cycle 1> [7]
                0.00    0.00      76/2809        Parsesymbol_47253 [137]
                0.00    0.00     139/2809        Parsetoplevelstmt_47037 [344]
                0.00    0.00     192/2809        Exprlistaux_47311 <cycle 12> [80]
                0.00    0.00     220/2809        Parseenum_47708 [261]
                0.00    0.00     340/2809        Indandcomment_47163 [332]
                0.00    0.00     419/2809        Primary_47399 <cycle 12> [83]
                0.00    0.00     483/2809        Identorliteral_47394 <cycle 12> [65]
                0.00    0.00     562/2809        Parsestmt_47023 <cycle 11> [39]
[232]    0.2    0.00    0.01    2809         Scancomment_45734 [232]
                0.00    0.00  181283/335570      addChar [228]
                0.00    0.00    5433/37444       Handlecrlf_45640 [205]
                0.00    0.00    2624/194204      rawNewString [81]
                0.00    0.00    2624/5372235     unsureAsgnRef [71]
                0.00    0.00    2809/259957      Getcolnumber_44038 [671]
-----------------------------------------------
                                 751             Genmagicexpr_110095 <cycle 3> [285]
[233]    0.2    0.00    0.01     751         Genandor_108012 <cycle 3> [233]
                0.00    0.00     751/5447        Fixlabel_106303 [147]
                0.00    0.00     751/119355      Appf_30076 [19]
                0.00    0.00     751/7908        Getlabel_106298 [169]
                0.00    0.00     605/665142      Genericassignaux_10898 <cycle 14> [187]
                0.00    0.00     605/665142      genericAssign <cycle 14> [119]
                0.00    0.00     751/5372235     unsureAsgnRef [71]
                0.00    0.00     751/138994      Rdloc_106646 [337]
                                1502             Expr_106838 <cycle 3> [193]
                                 751             Gettemp_106073 <cycle 3> [129]
                                 146             Genassignment_106729 <cycle 3> [114]
-----------------------------------------------
                                  24             Genmagicexpr_110095 <cycle 3> [285]
                                  33             Unaryarithoverflow_107301 <cycle 3> [590]
                                 331             Genarraylen_108968 <cycle 3> [667]
                                1513             Unaryarith_107294 <cycle 3> [735]
[234]    0.2    0.00    0.01    1901         Unaryexpr_107150 <cycle 3> [234]
                0.00    0.01    1901/182611      Ropef_30071 [17]
                0.00    0.00    1901/138994      Rdloc_106646 [337]
                                1901             Initlocexpr_106844 <cycle 3> [60]
                                1901             Gettypedesc_105262 <cycle 3> [158]
                                1901             Putintodest_106874 <cycle 3> [120]
                                  16             Usemagic_104251 <cycle 3> [226]
-----------------------------------------------
                                  77             Semtypesection_94226 <cycle 1> [325]
[235]    0.2    0.00    0.01      77         Semenum_84063 <cycle 1> [235]
                0.00    0.00    1830/39592       Newsym_33219 [64]
                0.00    0.00    1830/1830        Adddeclat_68032 [366]
                0.00    0.00    1830/722502      Addson_33341 [32]
                0.00    0.00    1675/120874      Strtableadd_36067 [97]
                0.00    0.00    1830/127118      Newsymnode_33252 [105]
                0.00    0.00    1830/382014      asgnRef [140]
                0.00    0.00      77/40603       Addson_33345 [162]
                0.00    0.00      77/448707      Newnodei_33255 [51]
                0.00    0.00       4/276839      Getconstexpr_72010 <cycle 5> [38]
                0.00    0.00      77/1470749     Sonslen_33321 [107]
                0.00    0.00      77/115785      Checkminsonslen_67099 [282]
                0.00    0.00    1830/67448       Getcurrowner_33443 [683]
                0.00    0.00       4/52337       Getordvalue_58116 [685]
                                   4             Semexprwithtype_81080 <cycle 1> [310]
-----------------------------------------------
                                 182             Gencomplexconst_110618 <cycle 3> [760]
                               52372             Expr_106838 <cycle 3> [193]
[236]    0.2    0.00    0.01   52554         Putlocintodest_106856 <cycle 3> [236]
                0.00    0.00   50791/665142      Genericassignaux_10898 <cycle 14> [187]
                0.00    0.00   50791/665142      genericAssign <cycle 14> [119]
                                1763             Genassignment_106729 <cycle 3> [114]
-----------------------------------------------
                               19337             Qualifiedlookup_68055 [237]
                0.00    0.00      16/80888       Semindirectop_87955 <cycle 1> [452]
                0.00    0.00     118/80888       Initoverloaditer_68060 [224]
                0.00    0.00   14103/80888       Semdotexpr_86511 [338]
                0.00    0.00   27155/80888       Semtypeident_84536 [305]
                0.00    0.00   39496/80888       Semexpr_81073 <cycle 1> [108]
[237]    0.2    0.00    0.01   80888+19337   Qualifiedlookup_68055 [237]
                0.01    0.00   78415/125266      Symtabget_36126 [210]
                0.00    0.00   27151/73977       Intsetcontains_33421 [682]
                0.00    0.00     208/117222      Strtableget_36072 [677]
                               19337             Qualifiedlookup_68055 [237]
-----------------------------------------------
                                1240             Gettypedescaux_104377 <cycle 3> [99]
[238]    0.2    0.00    0.01    1240         Getrecorddesc_105003 <cycle 3> [238]
                0.00    0.00    1240/182611      Ropef_30071 [17]
                0.00    0.00    1240/71240       App_30038 [72]
                0.00    0.00    1240/194204      rawNewString [81]
                0.00    0.00    1213/90924       App_30033 [152]
                0.00    0.00      27/119355      Appf_30076 [19]
                0.00    0.00    2480/5372235     unsureAsgnRef [71]
                                1240             Getrecordfields_104996 <cycle 3> [738]
                                1213             Usemagic_104251 <cycle 3> [226]
                                 420             Gettypedescaux_104377 <cycle 3> [99]
-----------------------------------------------
                0.00    0.00       7/6277        Fixabstracttype_87392 <cycle 1> [331]
                0.00    0.01    6270/6277        Instantiatetype_81950 [153]
[239]    0.2    0.00    0.01    6277         Copytype_33288 [239]
                0.00    0.00   12554/80608       Registerid_33440 [173]
                0.00    0.00    6277/1377940     newSeq [23]
                0.00    0.00    6277/7719603     newObj [8]
                0.00    0.00   12624/6202867     Incl_4810 [48]
                0.00    0.00    6277/5412687     setLengthSeq [42]
                0.00    0.00    6277/28798       asgnRef [365]
-----------------------------------------------
                                 317             Genmagicexpr_110095 <cycle 3> [285]
[240]    0.2    0.00    0.01     317         Genstrconcat_108270 <cycle 3> [240]
                0.00    0.01    1478/119355      Appf_30076 [19]
                0.00    0.00     317/87558       Torope_30054 [70]
                0.00    0.00     762/75735       Skipvargenericrange_58092 [211]
                0.00    0.00     317/1377940     newSeq [23]
                0.00    0.00     317/90924       App_30033 [152]
                0.00    0.00    1795/5372235     unsureAsgnRef [71]
                0.00    0.00     634/1470749     Sonslen_33321 [107]
                0.00    0.00     181/665142      Genericassignaux_10898 <cycle 14> [187]
                0.00    0.00     181/665142      genericAssign <cycle 14> [119]
                0.00    0.00    1161/138994      Rdloc_106646 [337]
                                1079             Usemagic_104251 <cycle 3> [226]
                                 762             Initlocexpr_106844 <cycle 3> [60]
                                 317             Gettemp_106073 <cycle 3> [129]
                                 136             Genassignment_106729 <cycle 3> [114]
-----------------------------------------------
                0.00    0.00      31/14333       Genrecordfieldsaux_104807 <cycle 3> [121]
                0.00    0.00    4269/14333       Manglerecfieldname_104756 [255]
                0.00    0.00   10033/14333       Manglename_104270 [116]
[241]    0.2    0.00    0.01   14333         Mangle_104255 [241]
                0.00    0.00   13897/1192015     copyString [27]
                0.00    0.00   70127/335570      addChar [228]
                0.00    0.00     440/3900        Tohex_13195 [340]
                0.00    0.00     440/194204      rawNewString [81]
-----------------------------------------------
                                   7             Gentrystmt_113912 <cycle 3> [448]
                                  11             Genarrayinfo_105728 <cycle 3> [801]
                                  13             Genassignment_106729 <cycle 3> [114]
                                  25             Gennewseq_108667 <cycle 3> [472]
                                  40             Genseqconstr_109960 <cycle 3> [433]
                                  46             Upconv_110681 <cycle 3> [377]
                                  75             Gennew_108629 <cycle 3> [411]
                                  90             Genobjectinit_108595 <cycle 3> [298]
                                 155             Gentypeinfoaux_105376 <cycle 3> [471]
                                 423             Genobjectfields_105393 <cycle 3> [199]
[242]    0.2    0.00    0.01     885         Gentypeinfo_105302 <cycle 3> [242]
                0.00    0.00     885/182611      Ropef_30071 [17]
                0.00    0.00     339/119355      Appf_30076 [19]
                0.00    0.00     885/87558       Torope_30054 [70]
                0.00    0.00     885/434229      Getuniquetype_103017 [44]
                0.00    0.00     350/70355       Torope_30048 [89]
                0.00    0.00     885/602953      Intsetcontainsorincl_33434 [59]
                0.00    0.00     339/728         Typetostring_58017 [415]
                0.00    0.00     323/1192015     copyString [27]
                0.00    0.00     339/5372235     unsureAsgnRef [71]
                0.00    0.00     256/256         Iitableput_36246 [611]
                0.00    0.00     885/885         Iitableget_36242 [741]
                0.00    0.00     126/3760        Getid_33211 [722]
                                 930             Usemagic_104251 <cycle 3> [226]
                                  92             Gentypeinfoaux_105376 <cycle 3> [471]
                                  11             Gentypeinfoauxbase_105333 <cycle 3> [229]
                                  11             Genarrayinfo_105728 <cycle 3> [801]
                                   8             Gensetinfo_105706 <cycle 3> [486]
                                   4             Genobjectinfo_105610 <cycle 3> [350]
-----------------------------------------------
                0.00    0.01    7152/7152        Genliteral_106381 <cycle 3> [73]
[243]    0.2    0.00    0.01    7152         Int32literal_106341 [243]
                0.00    0.01    7072/87558       Torope_30054 [70]
                0.00    0.00      80/70355       Torope_30048 [89]
-----------------------------------------------
                0.00    0.01   14037/14037       Semfieldaccess_88958 <cycle 1> [183]
[244]    0.2    0.00    0.01   14037         Makederef_88942 [244]
                0.00    0.00    9039/722502      Addson_33341 [32]
                0.00    0.00    9039/18229       Newnodeit_33259 [249]
-----------------------------------------------
                                   6             Semrecordcase_85196 <cycle 1> [549]
                                2453             Semcase_92191 <cycle 1> [290]
[245]    0.2    0.00    0.01    2459         Semcasebranch_85076 <cycle 1> [245]
                0.00    0.00   42831/87533       Samevalue_33384 [218]
                0.00    0.00   35678/1470749     Sonslen_33321 [107]
                0.00    0.00     287/43998       Checksonslen_67095 [335]
                0.00    0.00   45097/45097       Overlap_64006 [687]
                0.00    0.00    1140/4040        Levalue_33388 [721]
                0.00    0.00     574/52337       Getordvalue_58116 [685]
                0.00    0.00     287/287         Emptyrange_64019 [755]
                                3803             Sembranchexpr_85050 <cycle 1> [260]
-----------------------------------------------
                0.00    0.00       1/19040       magicsysInit [651]
                0.00    0.00       1/19040       rodreadInit [629]
                0.00    0.00       1/19040       Initdefines_39002 [542]
                0.00    0.00      60/19040       Newmodule_129076 [422]
                0.00    0.01   18977/19040       Openscope_36156 [247]
[246]    0.1    0.00    0.01   19040         Initstrtable_33264 [246]
                0.00    0.01   19040/1377940     newSeq [23]
                0.00    0.00   19040/5372235     unsureAsgnRef [71]
-----------------------------------------------
                0.00    0.00       1/18977       Semblock_91964 <cycle 1> [598]
                0.00    0.00       5/18977       Semtypesection_94226 <cycle 1> [325]
                0.00    0.00      11/18977       Semtry_93938 <cycle 1> [558]
                0.00    0.00      12/18977       Semtemplatedef_81516 [466]
                0.00    0.00      24/18977       Semiterator_94753 <cycle 1> [473]
                0.00    0.00      29/18977       Semblockexpr_90859 <cycle 1> [533]
                0.00    0.00      99/18977       Semstmtscope_81060 <cycle 1> [480]
                0.00    0.00     120/18977       Myopen_96354 [253]
                0.00    0.00     458/18977       Semfor_93471 <cycle 1> [312]
                0.00    0.00     505/18977       Semwhile_92116 <cycle 1> [386]
                0.00    0.00    2892/18977       Semcase_92191 <cycle 1> [290]
                0.00    0.00    4167/18977       Semif_91692 <cycle 1> [271]
                0.00    0.00    5189/18977       Generateinstance_81925 <cycle 1> [94]
                0.00    0.00    5465/18977       Semprocaux_95271 <cycle 1> [104]
[247]    0.1    0.00    0.01   18977         Openscope_36156 [247]
                0.00    0.01   18977/19040       Initstrtable_33264 [246]
                0.00    0.00     490/5412687     setLengthSeq [42]
-----------------------------------------------
                                  17             Gensetlengthstr_109082 <cycle 3> [795]
                                1461             Genmagicexpr_110095 <cycle 3> [285]
[248]    0.1    0.00    0.01    1478         Binarystmt_106895 <cycle 3> [248]
                0.00    0.01    1478/119355      Appf_30076 [19]
                0.00    0.00    2956/138994      Rdloc_106646 [337]
                0.00    0.00    1478/5372235     unsureAsgnRef [71]
                                2956             Initlocexpr_106844 <cycle 3> [60]
                                1350             Usemagic_104251 <cycle 3> [226]
-----------------------------------------------
                0.00    0.00       1/18229       Semvar_93117 <cycle 1> [168]
                0.00    0.00       2/18229       Changetype_87143 [428]
                0.00    0.00       2/18229       Semif_91692 <cycle 1> [271]
                0.00    0.00      45/18229       Semarrayaccess_89410 <cycle 1> [231]
                0.00    0.00     309/18229       Userconvmatch_83262 [165]
                0.00    0.00     537/18229       Transformcall_127929 <cycle 2> [145]
                0.00    0.00     925/18229       Transformconv_126772 <cycle 2> [324]
                0.00    0.00    1429/18229       Newhiddenaddrtaken_87695 [300]
                0.00    0.00    2897/18229       Semexprwithtype_81080 <cycle 1> [310]
                0.00    0.00    3043/18229       Semopaux_86984 <cycle 1> [287]
                0.00    0.00    9039/18229       Makederef_88942 [244]
[249]    0.1    0.00    0.01   18229         Newnodeit_33259 [249]
                0.00    0.00   18229/7719603     newObj [8]
                0.00    0.00   18229/6202867     Incl_4810 [48]
-----------------------------------------------
                                2566             Gencheckedrecordfield_107525 <cycle 3> [109]
                               11582             Genrecordfield_107425 <cycle 3> [98]
[250]    0.1    0.00    0.01   14148         Genrecordfieldaux_107397 <cycle 3> [250]
                0.00    0.00   14148/434229      Getuniquetype_103017 [44]
                               14148             Initlocexpr_106844 <cycle 3> [60]
                               14148             Gettypedesc_105262 <cycle 3> [158]
-----------------------------------------------
                                 469             Parsestmt_47023 <cycle 11> [39]
[251]    0.1    0.00    0.01     469         Parsefor_47552 <cycle 11> [251]
                0.00    0.00     469/35498       Exprcoloneqexpr_47303 <cycle 12> [294]
                0.00    0.00    1408/295964      Rawgettok_45285 [52]
                0.00    0.00    1407/722502      Addson_33341 [32]
                0.00    0.00     469/28575       Parsesymbol_47253 [137]
                0.00    0.00     976/119483      Getsymbol_45679 [144]
                0.00    0.00     469/448707      Newnodei_33255 [51]
                0.00    0.00     469/219715      Getlineinfo_45294 [207]
                0.00    0.00      45/5092        Getnumber_45543 [314]
                0.00    0.00    1407/203424      Skipcomment_47104 [319]
                0.00    0.00       1/2809        Scancomment_45734 [232]
                                 469             Parsestmt_47023 <cycle 11> [39]
-----------------------------------------------
                                 558             Expr_106838 <cycle 3> [193]
[252]    0.1    0.00    0.01     558         Genarrayconstr_110585 <cycle 3> [252]
                0.00    0.00    1058/182611      Ropef_30071 [17]
                0.00    0.00    1058/10925       Intliteral_106333 [225]
                0.00    0.00    1058/139471      Initloc_104122 [78]
                0.00    0.00     551/1470749     Sonslen_33321 [107]
                0.00    0.00    1058/138994      Rdloc_106646 [337]
                0.00    0.00    1058/86535       Skipgeneric_58080 [679]
                0.00    0.00    1058/12722       Elemtype_58098 [704]
                                1058             Expr_106838 <cycle 3> [193]
                                 558             Handleconstexpr_110266 <cycle 3> [497]
                                 551             Gettemp_106073 <cycle 3> [129]
-----------------------------------------------
                0.00    0.00      60/60          Processmodule_65035 <cycle 1> [7]
[253]    0.1    0.00    0.00      60         Myopen_96354 [253]
                0.00    0.00      59/591         Importallsymbols_69009 [96]
                0.00    0.00      60/60          Newcontext_67042 [439]
                0.00    0.00     120/18977       Openscope_36156 [247]
                0.00    0.00     119/119         Symtabadd_36134 [539]
                0.00    0.00      60/2032        Newproccon_67046 [369]
                0.00    0.00      60/9255        Pushowner_33445 [362]
                0.00    0.00       1/382014      asgnRef [140]
                0.00    0.00       1/1           Initsystem_62017 [822]
-----------------------------------------------
                0.00    0.00     128/128         Parsetypedef_47749 [177]
[254]    0.1    0.00    0.00     128         Parserecordorobject_47742 [254]
                0.00    0.00     128/128         Parserecordpart_47716 <cycle 13> [266]
                0.00    0.00      55/35498       Primary_47399 <cycle 12> [83]
                0.00    0.00     439/722502      Addson_33341 [32]
                0.00    0.00     245/295964      Rawgettok_45285 [52]
                0.00    0.00      29/2809        Scancomment_45734 [232]
                0.00    0.00     183/448707      Newnodei_33255 [51]
                0.00    0.00     110/119483      Getsymbol_45679 [144]
                0.00    0.00     128/219715      Getlineinfo_45294 [207]
                0.00    0.00      55/81173       Newnodep_47169 [270]
                0.00    0.00     128/203424      Skipcomment_47104 [319]
-----------------------------------------------
                0.00    0.00       2/5190        Gentupleconstr_110489 <cycle 3> [565]
                0.00    0.00    5188/5190        Genrecordfieldsaux_104807 <cycle 3> [121]
[255]    0.1    0.00    0.00    5190         Manglerecfieldname_104756 [255]
                0.00    0.00    4269/70355       Torope_30048 [89]
                0.00    0.00    4269/14333       Mangle_104255 [241]
-----------------------------------------------
                0.00    0.00     310/310         Parsesection_47693 [100]
[256]    0.1    0.00    0.00     310         Parseconstant_47703 [256]
                0.00    0.00     307/35498       Lowestexpraux_47406 <cycle 12> [154]
                0.00    0.00     310/709         Identwithpragma_47586 [296]
                0.00    0.00      78/35498       Primary_47399 <cycle 12> [83]
                0.00    0.00     930/722502      Addson_33341 [32]
                0.00    0.00     388/295964      Rawgettok_45285 [52]
                0.00    0.00     310/448707      Newnodei_33255 [51]
                0.00    0.00       3/4           Parseifexpr_47432 [468]
                0.00    0.00     310/5448        Indandcomment_47163 [332]
                0.00    0.00     135/119483      Getsymbol_45679 [144]
                0.00    0.00      67/5092        Getnumber_45543 [314]
                0.00    0.00     310/219715      Getlineinfo_45294 [207]
                0.00    0.00     310/203424      Skipcomment_47104 [319]
                0.00    0.00      78/49415       Optind_47125 [393]
                0.00    0.00       2/32797       Getoperator_45691 [286]
-----------------------------------------------
                                 801             Genstmts_106329 <cycle 3> [110]
[257]    0.1    0.00    0.00     801         Genreturnstmt_111886 <cycle 3> [257]
                0.00    0.00     801/23140       Genlinedir_111762 [57]
                0.00    0.00     801/71240       App_30038 [72]
                0.00    0.00     801/194204      rawNewString [81]
                0.00    0.00     801/5372235     unsureAsgnRef [71]
                0.00    0.00     801/1091        Finishtrystmt_111873 [569]
                                 364             Genstmts_106329 <cycle 3> [110]
-----------------------------------------------
                                 454             Parsestmt_47023 <cycle 11> [39]
[258]    0.1    0.00    0.00     454         Parsewhile_47520 <cycle 11> [258]
                0.00    0.00     454/35498       Lowestexpraux_47406 <cycle 12> [154]
                0.00    0.00     910/295964      Rawgettok_45285 [52]
                0.00    0.00     908/722502      Addson_33341 [32]
                0.00    0.00     454/448707      Newnodei_33255 [51]
                0.00    0.00     467/119483      Getsymbol_45679 [144]
                0.00    0.00     454/219715      Getlineinfo_45294 [207]
                0.00    0.00     908/203424      Skipcomment_47104 [319]
                0.00    0.00       2/2809        Scancomment_45734 [232]
                                 454             Parsestmt_47023 <cycle 11> [39]
-----------------------------------------------
                0.00    0.00       2/49830       Fillresult_104476 [613]
                0.00    0.00      12/49830       Handleconstexpr_110266 <cycle 3> [497]
                0.00    0.00      93/49830       Genconststmt_112052 <cycle 3> [388]
                0.00    0.00     122/49830       Assignglobalvar_106196 <cycle 3> [464]
                0.00    0.00     182/49830       Genconstprototype_106321 <cycle 3> [384]
                0.00    0.00     934/49830       Genvarprototype_106317 <cycle 3> [316]
                0.00    0.00    2304/49830       Genproc_106325 <cycle 3> [61]
                0.00    0.00    4452/49830       Genprocheader_105284 <cycle 3> [128]
                0.00    0.00    4686/49830       Assignlocalvar_106138 <cycle 3> [138]
                0.00    0.00    5188/49830       Genrecordfieldsaux_104807 <cycle 3> [121]
                0.00    0.00    7932/49830       Genprocparams_104492 <cycle 3> [102]
                0.00    0.00   23923/49830       Genprocprototype_106313 <cycle 3> [115]
[259]    0.1    0.00    0.00   49830         Fillloc_104133 [259]
                0.00    0.00   10719/434229      Getuniquetype_103017 [44]
                0.00    0.00   11179/5372235     unsureAsgnRef [71]
-----------------------------------------------
                                3803             Semcasebranch_85076 <cycle 1> [245]
[260]    0.1    0.00    0.00    3803         Sembranchexpr_85050 <cycle 1> [260]
                0.00    0.00    3803/276839      Getconstexpr_72010 <cycle 5> [38]
                0.00    0.00    3803/254319      Initidtable_33272 [67]
                0.00    0.00    3803/330610      Typerel_82868 <cycle 4> [179]
                0.00    0.00    3803/115785      Checkminsonslen_67099 [282]
                0.00    0.00    3803/5372235     unsureAsgnRef [71]
                                3803             Semexprwithtype_81080 <cycle 1> [310]
-----------------------------------------------
                0.00    0.00      78/78          Parsetypedef_47749 [177]
[261]    0.1    0.00    0.00      78         Parseenum_47708 [261]
                0.00    0.00    1833/28575       Parsesymbol_47253 [137]
                0.00    0.00    2618/295964      Rawgettok_45285 [52]
                0.00    0.00    1919/722502      Addson_33341 [32]
                0.00    0.00     220/2809        Scancomment_45734 [232]
                0.00    0.00    1833/119483      Getsymbol_45679 [144]
                0.00    0.00       4/35498       Lowestexpraux_47406 <cycle 12> [154]
                0.00    0.00    3674/203424      Skipcomment_47104 [319]
                0.00    0.00      82/448707      Newnodei_33255 [51]
                0.00    0.00      82/219715      Getlineinfo_45294 [207]
                0.00    0.00       4/5092        Getnumber_45543 [314]
-----------------------------------------------
[262]    0.1    0.00    0.00     128+12      <cycle 13 as a whole> [262]
                0.00    0.00     137+467         Parserecordpart_47716 <cycle 13> [266]
                0.00    0.00       1             Parserecordcase_47727 <cycle 13> [489]
                0.00    0.00       2             Parserecordwhen_47720 <cycle 13> [541]
-----------------------------------------------
                0.00    0.00       4/28737       Semasgn_92399 <cycle 1> [164]
                0.00    0.00      26/28737       Semindirectop_87955 <cycle 1> [452]
                0.00    0.00   28707/28737       Semdirectop_88215 <cycle 1> [264]
[263]    0.1    0.00    0.00   28737         Analyseifaddresstakenincall_87861 [263]
                0.00    0.00    3838/3838        Newhiddenaddrtaken_87695 [300]
                0.00    0.00   28737/115785      Checkminsonslen_67099 [282]
                0.00    0.00   28203/1470749     Sonslen_33321 [107]
                0.00    0.00   50391/2731339     Sonslen_33324 [219]
                0.00    0.00    3838/3838        Analyseifaddresstaken_87710 [555]
                0.00    0.00    2409/4088565     Addzct_4640 [149]
                0.00    0.00   50387/86535       Skipgeneric_58080 [679]
-----------------------------------------------
                               28707             Semexpr_81073 <cycle 1> [108]
[264]    0.1    0.00    0.00   28707         Semdirectop_88215 <cycle 1> [264]
                0.00    0.00   28707/28737       Analyseifaddresstakenincall_87861 [263]
                               28707             Semopaux_86984 <cycle 1> [287]
                               28707             Semdirectcall_83799 <cycle 1> [13]
                               28707             Fixabstracttype_87392 <cycle 1> [331]
-----------------------------------------------
                                  32             Genmagicexpr_110095 <cycle 3> [285]
                                 239             Expr_106838 <cycle 3> [193]
                                 786             Genconv_109770 <cycle 3> [742]
[265]    0.1    0.00    0.00    1057         Gencast_109656 <cycle 3> [265]
                0.00    0.00    1057/182611      Ropef_30071 [17]
                0.00    0.00    1057/10297       Rdcharloc_106676 [280]
                0.00    0.00    1057/1207        Skipgenericrange_58083 [739]
                                1057             Initlocexpr_106844 <cycle 3> [60]
                                1057             Gettypedesc_105262 <cycle 3> [158]
                                1057             Putintodest_106874 <cycle 3> [120]
-----------------------------------------------
                                 467             Parserecordpart_47716 <cycle 13> [266]
                                   2             Parserecordwhen_47720 <cycle 13> [541]
                                   7             Parserecordcase_47727 <cycle 13> [489]
                0.00    0.00     128/128         Parserecordorobject_47742 [254]
[266]    0.1    0.00    0.00     137+467     Parserecordpart_47716 <cycle 13> [266]
                0.00    0.00     464/35498       Parseidentcolonequals_47592 <cycle 12> [136]
                0.00    0.00     758/295964      Rawgettok_45285 [52]
                0.00    0.00     467/722502      Addson_33341 [32]
                0.00    0.00     540/119483      Getsymbol_45679 [144]
                0.00    0.00     104/448707      Newnodei_33255 [51]
                0.00    0.00     104/81173       Newnodep_47169 [270]
                0.00    0.00     568/203424      Skipcomment_47104 [319]
                0.00    0.00     104/8592        Pushind_45271 [416]
