Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[244]    0.1    0.00    0.00    1240         Getrecorddesc_105003 <cycle 3> [244]
                0.00    0.00    1240/182619      Ropef_30071 [18]
                0.00    0.00    1240/71240       App_30038 [100]
                0.00    0.00    1240/194206      rawNewString [84]
                0.00    0.00    1213/90924       App_30033 [156]
                0.00    0.00      27/119361      Appf_30076 [20]
                0.00    0.00    2480/5372429     unsureAsgnRef [79]
                                1240             Getrecordfields_104996 <cycle 3> [743]
                                1213             Usemagic_104251 <cycle 3> [295]
                                 420             Gettypedescaux_104377 <cycle 3> [94]
-----------------------------------------------
                                  17             Gensetlengthstr_109082 <cycle 3> [799]
                                1461             Genmagicexpr_110095 <cycle 3> [276]
[245]    0.1    0.00    0.00    1478         Binarystmt_106895 <cycle 3> [245]
                0.00    0.00    1478/119361      Appf_30076 [20]
                0.00    0.00    2956/139004      Rdloc_106646 [337]
                0.00    0.00    1478/5372429     unsureAsgnRef [79]
                                2956             Initlocexpr_106844 <cycle 3> [52]
                                1350             Usemagic_104251 <cycle 3> [295]
-----------------------------------------------
                0.00    0.00    1465/1465        Semarrayconstr_87316 <cycle 1> [169]
[246]    0.1    0.00    0.00    1465         Makerangetype_67082 [246]
                0.00    0.00    2930/722532      Addson_33341 [25]
                0.00    0.00    1465/22804       Newtype_33224 [146]
                0.00    0.00    1465/40603       Addson_33345 [131]
                0.00    0.00    2930/12552       Newintnode_33231 [262]
                0.00    0.00    1465/448725      Newnodei_33255 [53]
                0.00    0.00    1465/20179       Getsystype_62008 [610]
                0.00    0.00    1465/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                                 454             Parsestmt_47023 <cycle 11> [38]
[247]    0.1    0.00    0.00     454         Parsewhile_47520 <cycle 11> [247]
                0.00    0.00     454/35502       Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00     908/722532      Addson_33341 [25]
                0.00    0.00     910/295979      Rawgettok_45285 [54]
                0.00    0.00     454/448725      Newnodei_33255 [53]
                0.00    0.00     454/219723      Getlineinfo_45294 [154]
                0.00    0.00     467/119489      Getsymbol_45679 [194]
                0.00    0.00     908/203432      Skipcomment_47104 [314]
                0.00    0.00       2/2811        Scancomment_45734 [230]
                                 454             Parsestmt_47023 <cycle 11> [38]
-----------------------------------------------
                                3803             Semcasebranch_85076 <cycle 1> [197]
[248]    0.1    0.00    0.00    3803         Sembranchexpr_85050 <cycle 1> [248]
                0.00    0.00    3803/276879      Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00    3803/254329      Initidtable_33272 [70]
                0.00    0.00    3803/330618      Typerel_82868 <cycle 4> [135]
                0.00    0.00    3803/5372429     unsureAsgnRef [79]
                0.00    0.00    3803/115791      Checkminsonslen_67099 [351]
                                3803             Semexprwithtype_81080 <cycle 1> [288]
-----------------------------------------------
[249]    0.1    0.00    0.00     128+12      <cycle 13 as a whole> [249]
                0.00    0.00     137+467         Parserecordpart_47716 <cycle 13> [252]
                0.00    0.00       1             Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00       2             Parserecordwhen_47720 <cycle 13> [529]
-----------------------------------------------
                0.00    0.00      78/78          Parsetypedef_47749 [184]
[250]    0.1    0.00    0.00      78         Parseenum_47708 [250]
                0.00    0.00    1833/28575       Parsesymbol_47253 [132]
                0.00    0.00    2618/295979      Rawgettok_45285 [54]
                0.00    0.00    1919/722532      Addson_33341 [25]
                0.00    0.00     220/2811        Scancomment_45734 [230]
                0.00    0.00    1833/119489      Getsymbol_45679 [194]
                0.00    0.00       4/35502       Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00    3674/203432      Skipcomment_47104 [314]
                0.00    0.00      82/448725      Newnodei_33255 [53]
                0.00    0.00       4/5092        Getnumber_45543 [190]
                0.00    0.00      82/219723      Getlineinfo_45294 [154]
-----------------------------------------------
                                 558             Expr_106838 <cycle 3> [192]
[251]    0.1    0.00    0.00     558         Genarrayconstr_110585 <cycle 3> [251]
                0.00    0.00    1058/182619      Ropef_30071 [18]
                0.00    0.00    1058/10929       Intliteral_106333 [227]
                0.00    0.00    1058/139479      Initloc_104122 [73]
                0.00    0.00    1058/139004      Rdloc_106646 [337]
                0.00    0.00     551/1470811     Sonslen_33321 [198]
                0.00    0.00    1058/86539       Skipgeneric_58080 [681]
                0.00    0.00    1058/12726       Elemtype_58098 [708]
                                1058             Expr_106838 <cycle 3> [192]
                                 558             Handleconstexpr_110266 <cycle 3> [509]
                                 551             Gettemp_106073 <cycle 3> [141]
-----------------------------------------------
                                 467             Parserecordpart_47716 <cycle 13> [252]
                                   2             Parserecordwhen_47720 <cycle 13> [529]
                                   7             Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00     128/128         Parserecordorobject_47742 [241]
[252]    0.1    0.00    0.00     137+467     Parserecordpart_47716 <cycle 13> [252]
                0.00    0.00     464/35502       Parseidentcolonequals_47592 <cycle 12> [125]
                0.00    0.00     758/295979      Rawgettok_45285 [54]
                0.00    0.00     467/722532      Addson_33341 [25]
                0.00    0.00     540/119489      Getsymbol_45679 [194]
                0.00    0.00     104/448725      Newnodei_33255 [53]
                0.00    0.00     104/81175       Newnodep_47169 [222]
                0.00    0.00     568/203432      Skipcomment_47104 [314]
                0.00    0.00     104/8592        Pushind_45271 [410]
                                   2             Parserecordwhen_47720 <cycle 13> [529]
                                   1             Parserecordcase_47727 <cycle 13> [473]
                                 467             Parserecordpart_47716 <cycle 13> [252]
-----------------------------------------------
                0.00    0.00    7152/7152        Genliteral_106381 <cycle 3> [93]
[253]    0.1    0.00    0.00    7152         Int32literal_106341 [253]
                0.00    0.00    7072/87564       Torope_30054 [91]
                0.00    0.00      80/70357       Torope_30048 [143]
-----------------------------------------------
                0.00    0.00   14103/14103       Semexpr_81073 <cycle 1> [96]
[254]    0.1    0.00    0.00   14103         Semdotexpr_86511 [254]
                0.00    0.00   14103/80890       Qualifiedlookup_68055 [133]
                0.00    0.00      71/46828       Semsym_88680 [160]
-----------------------------------------------
                0.00    0.00       4/28737       Semasgn_92399 <cycle 1> [170]
                0.00    0.00      26/28737       Semindirectop_87955 <cycle 1> [440]
                0.00    0.00   28707/28737       Semdirectop_88215 <cycle 1> [256]
[255]    0.1    0.00    0.00   28737         Analyseifaddresstakenincall_87861 [255]
                0.00    0.00    3838/3838        Newhiddenaddrtaken_87695 [268]
                0.00    0.00   50391/2731349     Sonslen_33324 [148]
                0.00    0.00   28737/115791      Checkminsonslen_67099 [351]
                0.00    0.00   28203/1470811     Sonslen_33321 [198]
                0.00    0.00    2409/3715846     Addzct_4640 [149]
                0.00    0.00    3838/3838        Analyseifaddresstaken_87710 [588]
                0.00    0.00   50387/86539       Skipgeneric_58080 [681]
-----------------------------------------------
                               28707             Semexpr_81073 <cycle 1> [96]
[256]    0.1    0.00    0.00   28707         Semdirectop_88215 <cycle 1> [256]
                0.00    0.00   28707/28737       Analyseifaddresstakenincall_87861 [255]
                               28707             Semopaux_86984 <cycle 1> [278]
                               28707             Semdirectcall_83799 <cycle 1> [12]
                               28707             Fixabstracttype_87392 <cycle 1> [363]
-----------------------------------------------
                0.00    0.00    5870/5870        Identorliteral_47394 <cycle 12> [63]
[257]    0.1    0.00    0.00    5870         Newstrnodep_47206 [257]
                0.00    0.00    5870/448725      Newnodei_33255 [53]
                0.00    0.00    5870/418661      copyString [56]
                0.00    0.00    5870/219723      Getlineinfo_45294 [154]
-----------------------------------------------
                0.00    0.00     653/8749        Evalop_72014 [348]
                0.00    0.00    8096/8749        Getconstexpr_72010 <cycle 5> [37]
[258]    0.1    0.00    0.00    8749         Newintnodet_72024 [258]
                0.00    0.00    8749/12552       Newintnode_33231 [262]
                0.00    0.00    8749/75741       Skipvargenericrange_58092 [200]
                0.00    0.00    8749/6181787     Incl_4810 [47]
-----------------------------------------------
                                 801             Genstmts_106329 <cycle 3> [98]
[259]    0.1    0.00    0.00     801         Genreturnstmt_111886 <cycle 3> [259]
                0.00    0.00     801/23142       Genlinedir_111762 [62]
                0.00    0.00     801/71240       App_30038 [100]
                0.00    0.00     801/194206      rawNewString [84]
                0.00    0.00     801/5372429     unsureAsgnRef [79]
                0.00    0.00     801/1091        Finishtrystmt_111873 [577]
                                 364             Genstmts_106329 <cycle 3> [98]
-----------------------------------------------
                0.00    0.00      56/150472      Transformcase_127489 <cycle 2> [557]
                0.00    0.00     252/150472      Transformcontinue_126215 <cycle 2> [232]
                0.00    0.00     384/150472      Transformconv_126772 <cycle 2> [319]
                0.00    0.00     449/150472      Transformyield_126298 <cycle 2> [302]
                0.00    0.00    3284/150472      Inlineiter_126359 <cycle 2> [189]
                0.00    0.00    6617/150472      Transformarrayaccess_127670 <cycle 2> [166]
                0.00    0.00   18544/150472      Transformaddrderef_126544 <cycle 2> [372]
                0.00    0.00   39943/150472      Transform_126081 <cycle 2> [40]
                0.00    0.00   80943/150472      Transformcall_127929 <cycle 2> [159]
[260]    0.1    0.00    0.00  150472         Transformsym_126091 [260]
                0.00    0.00    4746/276879      Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00   66029/66029       Idnodetableget_36191 [686]
                0.00    0.00    5004/86539       Skipgeneric_58080 [681]
-----------------------------------------------
                0.00    0.00      83/197         Openbaselexer_44024 [316]
                0.00    0.00     114/197         Handlelf_44047 [297]
[261]    0.1    0.00    0.00     197         Fillbuffer_44057 [261]
                0.00    0.00     197/561         Readbuffer_2709 [203]
                0.00    0.00     197/197         Llstreamread_43047 [761]
-----------------------------------------------
                0.00    0.00      90/12552       Semdefined_88543 [499]
                0.00    0.00     783/12552       Semincsucc_88242 <cycle 1> [342]
                0.00    0.00    2930/12552       Makerangetype_67082 [246]
                0.00    0.00    8749/12552       Newintnodet_72024 [258]
[262]    0.1    0.00    0.00   12552         Newintnode_33231 [262]
                0.00    0.00   12552/6173098     newObj [8]
-----------------------------------------------
                                3050             Semstmt_81096 <cycle 1> [422]
[263]    0.1    0.00    0.00    3050         Semif_91692 <cycle 1> [263]
                0.00    0.00    4167/18917       Closescope_68019 [206]
                0.00    0.00    4167/18977       Openscope_36156 [234]
                0.00    0.00    3949/1470811     Sonslen_33321 [198]
                0.00    0.00    3268/44002       Checksonslen_67095 [401]
                0.00    0.00    3843/3715846     Addzct_4640 [149]
                0.00    0.00       2/722532      Addson_33341 [25]
                0.00    0.00       2/18231       Newnodeit_33259 [237]
                0.00    0.00    3268/116740      Skipvargeneric_58089 [679]
                                4167             Semstmt_81096 <cycle 1> [422]
                                3268             Semexpr_81073 <cycle 1> [96]
-----------------------------------------------
                0.00    0.00      55/12412       Getcurrentdir_16206 [546]
                0.00    0.00      76/12412       Getapplaux_17416 [530]
                0.00    0.00     138/12412       Tooctal_13061 [507]
                0.00    0.00    3900/12412       Tohex_13195 [329]
                0.00    0.00    8243/12412       Getident_31025 [175]
[264]    0.1    0.00    0.00   12412         mnewString [264]
                0.00    0.00   12412/6173098     newObj [8]
-----------------------------------------------
                                   5             Handleconstexpr_110266 <cycle 3> [509]
                                  93             Genconststmt_112052 <cycle 3> [391]
                                3261             Genconstsimplelist_111235 <cycle 3> [207]
[265]    0.1    0.00    0.00    3359         Genconstexpr_110262 <cycle 3> [265]
                0.00    0.00      77/483         Genrawsetdata_106559 [177]
                0.00    0.00      47/47          Transformrecordexpr_111058 [331]
                0.00    0.00      77/2955        Tobitset_64001 [338]
                0.00    0.00      77/20623       Getsize_58122 [505]
                0.00    0.00      47/47          Hassonwith_33357 [788]
                                3030             Genliteral_106513 <cycle 3> [700]
                                 252             Genconstsimplelist_111235 <cycle 3> [207]
-----------------------------------------------
                0.00    0.00     624/624         Simplestmt_47760 [42]
[266]    0.1    0.00    0.00     624         Parsereturnorraise_47494 [266]
                0.00    0.00     309/35502       Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00     624/722532      Addson_33341 [25]
                0.00    0.00     624/295979      Rawgettok_45285 [54]
                0.00    0.00     624/448725      Newnodei_33255 [53]
                0.00    0.00      29/2811        Scancomment_45734 [230]
                0.00    0.00     624/219723      Getlineinfo_45294 [154]
                0.00    0.00       1/4           Parseifexpr_47432 [452]
                0.00    0.00     270/119489      Getsymbol_45679 [194]
                0.00    0.00       8/5092        Getnumber_45543 [190]
                0.00    0.00     624/49419       Optind_47125 [380]
                0.00    0.00      24/32799       Getoperator_45691 [274]
-----------------------------------------------
                                  32             Genmagicexpr_110095 <cycle 3> [276]
                                 239             Expr_106838 <cycle 3> [192]
                                 786             Genconv_109770 <cycle 3> [747]
[267]    0.1    0.00    0.00    1057         Gencast_109656 <cycle 3> [267]
                0.00    0.00    1057/182619      Ropef_30071 [18]
                0.00    0.00    1057/10301       Rdcharloc_106676 [279]
                0.00    0.00    1057/1207        Skipgenericrange_58083 [744]
                                1057             Initlocexpr_106844 <cycle 3> [52]
                                1057             Gettypedesc_105262 <cycle 3> [163]
                                1057             Putintodest_106874 <cycle 3> [108]
-----------------------------------------------
                0.00    0.00    3838/3838        Analyseifaddresstakenincall_87861 [255]
[268]    0.1    0.00    0.00    3838         Newhiddenaddrtaken_87695 [268]
                0.00    0.00    1429/1429        Makevartype_67069 [291]
                0.00    0.00    1429/722532      Addson_33341 [25]
                0.00    0.00    1429/18231       Newnodeit_33259 [237]
                0.00    0.00    2409/44002       Checksonslen_67095 [401]
                0.00    0.00     792/115791      Checkminsonslen_67099 [351]
                0.00    0.00     792/86539       Skipgeneric_58080 [681]
                0.00    0.00      15/19876       Skipptrsgeneric_58095 [701]
-----------------------------------------------
                0.00    0.00       2/5190        Gentupleconstr_110489 <cycle 3> [565]
                0.00    0.00    5188/5190        Genrecordfieldsaux_104807 <cycle 3> [130]
[269]    0.1    0.00    0.00    5190         Manglerecfieldname_104756 [269]
                0.00    0.00    4269/14333       Mangle_104255 [229]
                0.00    0.00    4269/70357       Torope_30048 [143]
-----------------------------------------------
                                   8             Flattentreeaux_127862 [270]
                0.00    0.00     537/537         Transformcall_127929 <cycle 2> [159]
[270]    0.1    0.00    0.00     537+8       Flattentreeaux_127862 [270]
                0.00    0.00    1308/356292      Copytree_33376 [15]
                0.00    0.00    1308/722532      Addson_33341 [25]
                0.00    0.00     715/1470811     Sonslen_33321 [198]
                                   8             Flattentreeaux_127862 [270]
-----------------------------------------------
                0.00    0.00      60/60          Myclose_115513 [16]
[271]    0.1    0.00    0.00      60         Geninitcode_115319 [271]
                0.00    0.00     120/10310       Makecstring_103010 [59]
                0.00    0.00     150/119361      Appf_30076 [20]
                0.00    0.00      60/60          Registermoduletomain_115294 [375]
                0.00    0.00      60/2118        Getframedecl_114735 [178]
                0.00    0.00      60/182619      Ropef_30071 [18]
                0.00    0.00     540/90924       App_30033 [156]
                0.00    0.00     120/71240       App_30038 [100]
                0.00    0.00      60/120         Getinitname_115289 [459]
                0.00    0.00      90/87564       Torope_30054 [91]
                0.00    0.00     180/194206      rawNewString [84]
                0.00    0.00      60/418661      copyString [56]
                0.00    0.00     810/5372429     unsureAsgnRef [79]
                0.00    0.00      60/2318        Tofilename_25614 [736]
-----------------------------------------------
                                1385             Parsepragma_47444 <cycle 12> [293]
                               36235             Exprlistaux_47311 <cycle 12> [110]
                0.00    0.00     469/35502       Parsefor_47552 <cycle 11> [236]
[272]    0.1    0.00    0.00   38089         Exprcoloneqexpr_47303 <cycle 12> [272]
                0.00    0.00    3330/722532      Addson_33341 [25]
                0.00    0.00    1665/295979      Rawgettok_45285 [54]
                0.00    0.00    1665/448725      Newnodei_33255 [53]
                0.00    0.00    1665/81175       Newnodep_47169 [222]
                0.00    0.00      38/5092        Getnumber_45543 [190]
                0.00    0.00     321/119489      Getsymbol_45679 [194]
                0.00    0.00    1665/49419       Optind_47125 [380]
                               38089             Lowestexpraux_47406 <cycle 12> [126]
                                1665             Parseexpr_47019 <cycle 12> [737]
-----------------------------------------------
                0.00    0.00     301/5308        Needscomplexassignment_104383 [438]
                0.00    0.00     319/5308        Gentypeinfoauxbase_105333 <cycle 3> [226]
                0.00    0.00    4688/5308        Initvariable_111922 [161]
[273]    0.1    0.00    0.00    5308         Containsgarbagecollectedref_58104 [273]
                0.00    0.00    5308/261316      Intsetinit_33430 [65]
                0.00    0.00    5308/6364        Searchtypeforaux_58601 <cycle 6> [322]
                0.00    0.00     571/6364        Searchtypenodeforaux_58607 <cycle 6> [561]
-----------------------------------------------
                0.00    0.00       1/32799       Parseyieldordiscard_47500 [376]
                0.00    0.00       1/32799       Parseroutine_47672 <cycle 11> [95]
                0.00    0.00       1/32799       Evalppif_46046 [525]
                0.00    0.00       1/32799       Parsedirective_46135 [455]
                0.00    0.00       1/32799       Readconfigfile_46223 [381]
                0.00    0.00       2/32799       Parseconstant_47703 [242]
                0.00    0.00       2/32799       Conftok_46164 [621]
                0.00    0.00       3/32799       Parsetypedesck_47284 <cycle 12> [425]
                0.00    0.00      24/32799       Parsereturnorraise_47494 [266]
                0.00    0.00      30/32799       Accexpr_47265 [468]
                0.00    0.00      31/32799       Parseidentcolonequals_47592 <cycle 12> [125]
                0.00    0.00      32/32799       Jumptodirective_46097 [475]
                0.00    0.00      38/32799       Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00      54/32799       Parsecast_47344 <cycle 12> [356]
                0.00    0.00      70/32799       Parseassignment_46195 [392]
                0.00    0.00     108/32799       Exprcoloneqexprlist_47335 <cycle 12> [285]
                0.00    0.00     118/32799       Parseexprstmt_47452 [43]
                0.00    0.00     173/32799       Exprlistaux_47311 <cycle 12> [110]
                0.00    0.00     212/32799       Parsepragma_47444 <cycle 12> [293]
                0.00    0.00     315/32799       Identwithpragma_47586 [277]
                0.00    0.00     735/32799       Parseparamlist_47241 <cycle 12> [205]
                0.00    0.00    1065/32799       Primary_47399 <cycle 12> [76]
                0.00    0.00    2061/32799       Namedtypeorexprlist_47295 <cycle 12> [179]
                0.00    0.00    7082/32799       Parsesymbol_47253 [132]
                0.00    0.00   20639/32799       Identorliteral_47394 <cycle 12> [63]
[274]    0.1    0.00    0.00   32799         Getoperator_45691 [274]
                0.00    0.00   32799/189833      Getident_31025 [175]
                0.00    0.00   32799/5372429     unsureAsgnRef [79]
-----------------------------------------------
                                 606             Expr_106838 <cycle 3> [192]
[275]    0.1    0.00    0.00     606         Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00     606/182619      Ropef_30071 [18]
                0.00    0.00     730/10929       Intliteral_106333 [227]
                0.00    0.00     124/119361      Appf_30076 [20]
                0.00    0.00     730/10301       Rdcharloc_106676 [279]
                0.00    0.00     606/75741       Skipvargenericrange_58092 [200]
                0.00    0.00     822/28743       Firstord_58001 [431]
                0.00    0.00     606/139004      Rdloc_106646 [337]
                0.00    0.00     410/13847       Lastord_58004 [476]
                0.00    0.00     124/5372429     unsureAsgnRef [79]
                0.00    0.00     606/19876       Skipptrsgeneric_58095 [701]
                0.00    0.00     606/116740      Skipvargeneric_58089 [679]
                0.00    0.00     606/12726       Elemtype_58098 [708]
                0.00    0.00     179/52341       Getordvalue_58116 [688]
                                1212             Initlocexpr_106844 <cycle 3> [52]
                                 606             Putintodest_106874 <cycle 3> [108]
                                 216             Usemagic_104251 <cycle 3> [295]
-----------------------------------------------
                               13126             Expr_106838 <cycle 3> [192]
[276]    0.1    0.00    0.00   13126         Genmagicexpr_110095 <cycle 3> [276]
                0.00    0.00     200/10310       Makecstring_103010 [59]
                0.00    0.00     200/119361      Appf_30076 [20]
                0.00    0.00      51/182619      Ropef_30071 [18]
                0.00    0.00     200/87564       Torope_30054 [91]
                0.00    0.00     200/418661      copyString [56]
                0.00    0.00     200/5372429     unsureAsgnRef [79]
                0.00    0.00     200/139004      Rdloc_106646 [337]
                0.00    0.00    1230/116740      Skipvargeneric_58089 [679]
                0.00    0.00     200/23342       Tolinenumber_25620 [699]
                0.00    0.00     200/2318        Tofilename_25614 [736]
                                5352             Binaryarith_107228 <cycle 3> [719]
                                1593             Binaryarithoverflow_107235 <cycle 3> [382]
                                1513             Unaryarith_107294 <cycle 3> [740]
                                1461             Binarystmt_106895 <cycle 3> [245]
                                 751             Genandor_108012 <cycle 3> [231]
                                 720             Gensetop_109545 <cycle 3> [453]
                                 331             Genarraylen_108968 <cycle 3> [667]
                                 317             Genstrconcat_108270 <cycle 3> [239]
                                 200             Usemagic_104251 <cycle 3> [295]
                                 200             Expr_106838 <cycle 3> [192]
                                 163             Genstrequals_109861 <cycle 3> [437]
                                 135             Genord_109650 <cycle 3> [770]
                                  95             Genstrappend_108397 <cycle 3> [343]
                                  76             Gendollar_108940 <cycle 3> [420]
                                  75             Gennew_108629 <cycle 3> [412]
                                  62             Gensetlengthseq_109036 <cycle 3> [423]
                                  51             Gettypedesc_105262 <cycle 3> [163]
                                  51             Putintodest_106874 <cycle 3> [108]
                                  33             Unaryarithoverflow_107301 <cycle 3> [582]
                                  32             Gencast_109656 <cycle 3> [267]
                                  25             Gennewseq_108667 <cycle 3> [465]
                                  24             Unaryexpr_107150 <cycle 3> [238]
                                  17             Gensetlengthstr_109082 <cycle 3> [799]
                                  12             Genswap_109088 <cycle 3> [803]
                                  10             Gencall_108131 <cycle 3> [112]
                                   9             Binaryexpr_106994 <cycle 3> [147]
                                   7             Genseqelemappend_108531 <cycle 3> [498]
-----------------------------------------------
                0.00    0.00       1/709         Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00     310/709         Parseconstant_47703 [242]
                0.00    0.00     398/709         Parsetypedef_47749 [184]
[277]    0.1    0.00    0.00     709         Identwithpragma_47586 [277]
                0.00    0.00     127/35502       Parsepragma_47444 <cycle 12> [293]
                0.00    0.00     709/28575       Parsesymbol_47253 [132]
                0.00    0.00    1126/722532      Addson_33341 [25]
                0.00    0.00     999/448725      Newnodei_33255 [53]
                0.00    0.00     436/295979      Rawgettok_45285 [54]
                0.00    0.00     999/81175       Newnodep_47169 [222]
                0.00    0.00     315/32799       Getoperator_45691 [274]
-----------------------------------------------
                                  26             Semindirectop_87955 <cycle 1> [440]
                               28707             Semdirectop_88215 <cycle 1> [256]
[278]    0.1    0.00    0.00   28733         Semopaux_86984 <cycle 1> [278]
                0.00    0.00    3043/722532      Addson_33341 [25]
                0.00    0.00    3043/18231       Newnodeit_33259 [237]
                0.00    0.00   28733/1470811     Sonslen_33321 [198]
                0.00    0.00   31399/3715846     Addzct_4640 [149]
                               50444             Semexpr_81073 <cycle 1> [96]
-----------------------------------------------
                0.00    0.00      25/10301       Genopenarrayelem_107884 <cycle 3> [444]
                0.00    0.00      79/10301       Genrangechck_109702 <cycle 3> [411]
                0.00    0.00     135/10301       Unaryexprchar_107174 <cycle 3> [379]
                0.00    0.00     261/10301       Gencstringelem_107849 <cycle 3> [345]
                0.00    0.00     470/10301       Genordinalcase_113257 <cycle 3> [171]
                0.00    0.00     730/10301       Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00    1057/10301       Gencast_109656 <cycle 3> [267]
                0.00    0.00    1176/10301       Geninop_109235 <cycle 3> [282]
                0.00    0.00    3001/10301       Rdsetelemloc_109136 [349]
                0.00    0.00    3367/10301       Genseqelem_107932 <cycle 3> [137]
[279]    0.1    0.00    0.00   10301         Rdcharloc_106676 [279]
                0.00    0.00     891/182619      Ropef_30071 [18]
                0.00    0.00   10301/139004      Rdloc_106646 [337]
                0.00    0.00   10301/152110      Skiprange_58077 [674]
-----------------------------------------------
                0.00    0.00      47/7068        Transformrecordexpr_111058 [331]
                0.00    0.00      80/7068        Semfor_93471 <cycle 1> [305]
                0.00    0.00    6941/7068        Evaltemplateaux_81226 [129]
[280]    0.1    0.00    0.00    7068         Newsons_33333 [280]
                0.00    0.00    7068/1377994     newSeq [19]
                0.00    0.00    7068/799807      asgnRefNoCycle [119]
                0.00    0.00    7068/5412920     setLengthSeq [44]
-----------------------------------------------
                                 470             Semstmt_81096 <cycle 1> [422]
[281]    0.1    0.00    0.00     470         Semcase_92191 <cycle 1> [281]
                0.00    0.00    2892/18917       Closescope_68019 [206]
                0.00    0.00    2892/18977       Openscope_36156 [234]
                0.00    0.00     470/75741       Skipvargenericrange_58092 [200]
                0.00    0.00    2923/115791      Checkminsonslen_67099 [351]
                0.00    0.00    2923/1470811     Sonslen_33321 [198]
                0.00    0.00     439/44002       Checksonslen_67095 [401]
                0.00    0.00     286/3715846     Addzct_4640 [149]
                0.00    0.00      31/11474       Lengthord_58007 [450]
                                2892             Semstmt_81096 <cycle 1> [422]
                                2453             Semcasebranch_85076 <cycle 1> [197]
                                 470             Semexprwithtype_81080 <cycle 1> [288]
-----------------------------------------------
                                 509             Gensetop_109545 <cycle 3> [453]
[282]    0.1    0.00    0.00     509         Geninop_109235 <cycle 3> [282]
                0.00    0.00     499/119361      Appf_30076 [20]
                0.00    0.00    1176/10301       Rdcharloc_106676 [279]
                0.00    0.00     499/71240       App_30038 [100]
                0.00    0.00     211/139479      Initloc_104122 [73]
                0.00    0.00     211/70357       Torope_30048 [143]
                0.00    0.00     211/1377994     newSeq [19]
                0.00    0.00     499/5412920     setLengthSeq [44]
                0.00    0.00     998/5372429     unsureAsgnRef [79]
                0.00    0.00     266/266         Fewcmps_109145 [604]
                0.00    0.00     211/1470811     Sonslen_33321 [198]
                                1484             Initlocexpr_106844 <cycle 3> [52]
                                 298             Geninexpraux_107517 <cycle 3> [580]
                                 211             Putintodest_106874 <cycle 3> [108]
-----------------------------------------------
                                  46             Semexpr_81073 <cycle 1> [96]
[283]    0.1    0.00    0.00      46         Semtuplefieldsconstr_90432 <cycle 1> [283]
                0.00    0.00     536/39592       Newsym_33219 [67]
                0.00    0.00    1072/722532      Addson_33341 [25]
                0.00    0.00    1072/127126      Newsymnode_33252 [99]
                0.00    0.00     536/40603       Addson_33345 [131]
                0.00    0.00     536/602971      Intsetcontainsorincl_33434 [61]
                0.00    0.00      46/22804       Newtype_33224 [146]
                0.00    0.00     582/382034      asgnRef [144]
                0.00    0.00      92/448725      Newnodei_33255 [53]
                0.00    0.00      46/261316      Intsetinit_33430 [65]
                0.00    0.00     582/3715846     Addzct_4640 [149]
                0.00    0.00      46/1470811     Sonslen_33321 [198]
                0.00    0.00     536/67448       Getcurrowner_33443 [685]
                0.00    0.00      46/19867       Newtypes_67073 [702]
                                 536             Semexpr_81073 <cycle 1> [96]
-----------------------------------------------
                0.00    0.00    2933/202414      Searchforproc_78004 [403]
                0.00    0.00    7842/202414      Nextoverloaditer_68066 [103]
                0.00    0.00   44446/202414      Rawimportsymbol_69058 [82]
                0.00    0.00  147193/202414      Initoverloaditer_68060 [309]
[284]    0.1    0.00    0.00  202414         Initidentiter_36099 [284]
                0.00    0.00  202414/5372429     unsureAsgnRef [79]
-----------------------------------------------
                                2784             Identorliteral_47394 <cycle 12> [63]
[285]    0.1    0.00    0.00    2784         Exprcoloneqexprlist_47335 <cycle 12> [285]
                0.00    0.00    2784/295979      Rawgettok_45285 [54]
                0.00    0.00    2784/448725      Newnodei_33255 [53]
                0.00    0.00    2784/219723      Getlineinfo_45294 [154]
                0.00    0.00     527/119489      Getsymbol_45679 [194]
                0.00    0.00      14/2811        Scancomment_45734 [230]
                0.00    0.00     108/32799       Getoperator_45691 [274]
                                2784             Exprlistaux_47311 <cycle 12> [110]
-----------------------------------------------
                                 127             Semstmt_81096 <cycle 1> [422]
[286]    0.1    0.00    0.00     127         Semconst_93309 <cycle 1> [286]
                0.00    0.00     257/6166        Semidentvis_81048 [188]
                0.00    0.00     268/356292      Copytree_33376 [15]
                0.00    0.00    1072/722532      Addson_33341 [25]
                0.00    0.00     268/276879      Getconstexpr_72010 <cycle 5> [37]
                0.00    0.00     268/2766        Addinterfacedecl_68042 [310]
                0.00    0.00      77/222854      Paramtypesmatch_83294 [27]
                0.00    0.00     268/127126      Newsymnode_33252 [99]
                0.00    0.00     268/448725      Newnodei_33255 [53]
